,book_id,rating_count,rating_mean,ISBN,book_title,book_author,year_of_publication,publisher,image
125450,125529,1,10.0,0345457234,"Return Engagement (Settling Accounts Trilogy, Book 1)",Harry Turtledove,2004,Del Rey,http://images.amazon.com/images/P/0345457234.01.THUMBZZZ.jpg
125459,125538,1,10.0,1904738028,The Russian Passenger,Gunter Ohnemus,2004,Bitter Lemon Press,http://images.amazon.com/images/P/1904738028.01.THUMBZZZ.jpg
125460,125539,1,10.0,0505525208,Come To Me,Lisa Cach,2004,Love Spell,http://images.amazon.com/images/P/0505525208.01.THUMBZZZ.jpg
125461,125540,1,10.0,0743477146,Let the Church Say Amen,ReShonda Tate Billingsley,2004,Pocket,http://images.amazon.com/images/P/0743477146.01.THUMBZZZ.jpg
125462,125541,1,10.0,0446691402,Gloriana : Or the Unfulfill'd Queen,Michael Moorcock,2004,Aspect,http://images.amazon.com/images/P/0446691402.01.THUMBZZZ.jpg
125464,125543,1,10.0,0399152172,"Hard, Hard City",Jim Fusilli,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399152172.01.THUMBZZZ.jpg
125467,125546,1,10.0,0373750390,Coming Home To Texas : Baby To Be (American Romance),Victoria Chancellor,2004,Harlequin,http://images.amazon.com/images/P/0373750390.01.THUMBZZZ.jpg
125468,125547,1,10.0,0373750382,The Cowboy : The Lost Millionaires (American Romance),Leah Vale,2004,Harlequin,http://images.amazon.com/images/P/0373750382.01.THUMBZZZ.jpg
125469,125548,1,10.0,0765306883,Crucible,Nancy Kress,2004,Tor Books,http://images.amazon.com/images/P/0765306883.01.THUMBZZZ.jpg
125470,125549,1,10.0,0425198049,The Painted Rose (Berkley Sensation),DONNA BIRDSELL,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425198049.01.THUMBZZZ.jpg
125471,125550,1,10.0,0373441975,Who Wants To Marry A Hearthrob? (Flipside),Stephanie Doyle,2004,Harlequin,http://images.amazon.com/images/P/0373441975.01.THUMBZZZ.jpg
125473,125552,1,10.0,1414300336,Apocalypse Burning (Left Behind - Tekno Military),Mel Odom,2004,Tyndale House Publishers,http://images.amazon.com/images/P/1414300336.01.THUMBZZZ.jpg
125474,125553,1,10.0,0399152113,Winter House (Kathleen Mallory Novels (Hardcover)),Carol O'Connell,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399152113.01.THUMBZZZ.jpg
125477,125556,1,10.0,055338225X,True Love (and Other Lies),WHITNEY GASKELL,2004,Bantam,http://images.amazon.com/images/P/055338225X.01.THUMBZZZ.jpg
125479,125558,1,10.0,0916144224,I'm Nobody! Who Are You?: Poems of Emily Dickinson for Children (Poetry for Young People Series),Emily Dickinson,1978,Stemmer House Publishers,http://images.amazon.com/images/P/0916144224.01.THUMBZZZ.jpg
125488,125567,1,10.0,0425196348,The Tale Of Hill Top Farm,Susan Wittig Albert,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425196348.01.THUMBZZZ.jpg
125489,125568,1,10.0,0425198030,Snap Shot (Berkley Sensation),Meg Chittenden,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425198030.01.THUMBZZZ.jpg
125490,125569,1,10.0,0765307316,Lavondyss (Mythago Cycle),Robert Holdstock,2004,Orb Books,http://images.amazon.com/images/P/0765307316.01.THUMBZZZ.jpg
125502,125581,1,10.0,0373770065,The Butler Did It (Hqn Books),Kasey Michaels,2004,HQN Books,http://images.amazon.com/images/P/0373770065.01.THUMBZZZ.jpg
125503,125582,1,10.0,0764228730,The Prodigal (Abram's Daughters),Beverly Lewis,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764228730.01.THUMBZZZ.jpg
125504,125583,1,10.0,1410402010,Beautiful Rage (Five Star First Edition Mystery Series),Sandra Scoppettone,2004,Five Star (ME),http://images.amazon.com/images/P/1410402010.01.THUMBZZZ.jpg
125505,125584,1,10.0,1594142459,Haunting For Justice (Five Star First Edition Mystery Series),Kathy Vollmer,2004,Five Star (ME),http://images.amazon.com/images/P/1594142459.01.THUMBZZZ.jpg
125506,125585,1,10.0,0399152059,Northern Lights,Nora Roberts,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399152059.01.THUMBZZZ.jpg
125507,125586,1,10.0,0505526018,Forced Mate,Rowena Cherry,2004,Love Spell,http://images.amazon.com/images/P/0505526018.01.THUMBZZZ.jpg
125508,125587,1,10.0,0765307804,The Vanished Priestess : An Annie Szabo Mystery,Meredith Blevins,2004,Forge Books,http://images.amazon.com/images/P/0765307804.01.THUMBZZZ.jpg
125509,125588,1,10.0,031232362X,Saucer: The Conquest,Stephen Coonts,2004,St. Martin's Griffin,http://images.amazon.com/images/P/031232362X.01.THUMBZZZ.jpg
125512,125591,1,10.0,0670033278,The Winds Of Change: A Richard Jury Novel (Richard Jury Mysteries (Hardcover)),Martha Grimes,2004,Viking Books,http://images.amazon.com/images/P/0670033278.01.THUMBZZZ.jpg
125516,125595,1,10.0,0520235223,Feast Your Eyes: The Unexpected Beauty of Vegetable Gardens,Susan J. Pennington,2002,University of California Press,http://images.amazon.com/images/P/0520235223.01.THUMBZZZ.jpg
125519,125598,1,10.0,0446693049,Master of None,N. Lee Wood,2004,Aspect,http://images.amazon.com/images/P/0446693049.01.THUMBZZZ.jpg
125520,125599,1,10.0,0451459962,Murder of Angels,Caitlin R. Kiernan,2004,Roc,http://images.amazon.com/images/P/0451459962.01.THUMBZZZ.jpg
125521,125600,1,10.0,0764227297,At The Scent Of Water,Linda Nichols,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764227297.01.THUMBZZZ.jpg
125522,125601,1,10.0,0765307235,The Destruction of the Books,Mel Odom,2004,Tor Books,http://images.amazon.com/images/P/0765307235.01.THUMBZZZ.jpg
125523,125602,1,10.0,0756402018,The Return Of Nightfall,Mickey Zucker Reichert,2004,Daw Books,http://images.amazon.com/images/P/0756402018.01.THUMBZZZ.jpg
125524,125603,1,10.0,1578567785,"King's Ransom (Lemmons, Thom)",Jan Beazely,2004,Waterbrook Press,http://images.amazon.com/images/P/1578567785.01.THUMBZZZ.jpg
125525,125604,1,10.0,0765307219,Behemoth: B-Max,Peter Watts,2004,Tor Books,http://images.amazon.com/images/P/0765307219.01.THUMBZZZ.jpg
125527,125606,1,10.0,034547628X,The Journal of Mortifying Moments : A Novel,ROBYN HARDING,2004,Ballantine Books,http://images.amazon.com/images/P/034547628X.01.THUMBZZZ.jpg
125536,125615,1,10.0,0373802110,Shield of the Sky,Susan Krinard,2004,Luna,http://images.amazon.com/images/P/0373802110.01.THUMBZZZ.jpg
125545,125624,1,10.0,0373802102,The Mountain's Call (Luna),Caitlin Brennan,2004,Luna,http://images.amazon.com/images/P/0373802102.01.THUMBZZZ.jpg
125546,125625,1,10.0,1569473714,Midnight Band Of Mercy: A Novel,Michael Blaine,2004,Soho Press,http://images.amazon.com/images/P/1569473714.01.THUMBZZZ.jpg
125548,125627,1,10.0,0312327129,Singled Out,Trisha Ashley,2004,Thomas Dunne Books,http://images.amazon.com/images/P/0312327129.01.THUMBZZZ.jpg
125549,125628,1,10.0,0764228587,Innocent Libertine (Heirs of Acadia),T. Davis Bunn,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764228587.01.THUMBZZZ.jpg
125550,125629,1,10.0,0312332084,The Falcons of Montabard,Elizabeth Chadwick,2004,St. Martin's Press,http://images.amazon.com/images/P/0312332084.01.THUMBZZZ.jpg
125551,125630,1,10.0,0743462874,The Duke's Scandalous Secret,Connie Lane,2004,Pocket,http://images.amazon.com/images/P/0743462874.01.THUMBZZZ.jpg
125552,125631,1,10.0,0312870469,Sinner (Wayfarer Redemption),Sara Douglass,2004,Tor Books,http://images.amazon.com/images/P/0312870469.01.THUMBZZZ.jpg
125557,125636,1,10.0,0451411528,You Slay Me,Katie Macalister,2004,Onyx Books,http://images.amazon.com/images/P/0451411528.01.THUMBZZZ.jpg
125559,125638,1,10.0,1594141487,The King Of Ice Cream,Robert Wayne McCoy,2004,Five Star (ME),http://images.amazon.com/images/P/1594141487.01.THUMBZZZ.jpg
125561,125640,1,10.0,0345410971,Paradise City : A Novel,LORENZO CARCATERRA,2004,Ballantine Books,http://images.amazon.com/images/P/0345410971.01.THUMBZZZ.jpg
125562,125641,1,10.0,0345435745,Tanequil,TERRY BROOKS,2004,Del Rey,http://images.amazon.com/images/P/0345435745.01.THUMBZZZ.jpg
125563,125642,1,10.0,0764228277,"Secrets (Heitzmann, Kristen)",Kristen Heitzmann,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764228277.01.THUMBZZZ.jpg
125564,125643,1,10.0,0451212827,Under Apache Skies,Madeline Baker,2004,Signet Book,http://images.amazon.com/images/P/0451212827.01.THUMBZZZ.jpg
125565,125644,1,10.0,0525947949,"Good News, Bad News",David Wolstencroft,2004,Dutton Books,http://images.amazon.com/images/P/0525947949.01.THUMBZZZ.jpg
125585,125664,1,10.0,0312329490,Skin River,Steven Sidor,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/0312329490.01.THUMBZZZ.jpg
125586,125665,1,10.0,0553586424,Putting on the Dog,Cynthia Baxter,2004,Bantam,http://images.amazon.com/images/P/0553586424.01.THUMBZZZ.jpg
125588,125667,1,10.0,052594799X,Slow Kill,Michael McGarrity,2004,Dutton Books,http://images.amazon.com/images/P/052594799X.01.THUMBZZZ.jpg
125594,125673,1,10.0,0972002634,Absolutely Brilliant in Chrome: Phobos Galaxy (Phobos Galaxy),Keith Olexa,2004,Phobos Books,http://images.amazon.com/images/P/0972002634.01.THUMBZZZ.jpg
125595,125674,1,10.0,1931201145,The Casebook of Doakes and Haig,Patrick Welch,2004,Twilight Times Books,http://images.amazon.com/images/P/1931201145.01.THUMBZZZ.jpg
125607,125686,1,10.0,0373712197,Most Wanted : Deep In The Heart (Superromance),Jean Brashear,2004,Harlequin,http://images.amazon.com/images/P/0373712197.01.THUMBZZZ.jpg
125609,125688,1,10.0,1931201544,Jerome and the Seraph,Robina Williams,2004,Twilight Times Books,http://images.amazon.com/images/P/1931201544.01.THUMBZZZ.jpg
125612,125691,1,10.0,1594141851,Broken Glass (Five Star First Edition Mystery Series),Weyman Jones,2004,Five Star (ME),http://images.amazon.com/images/P/1594141851.01.THUMBZZZ.jpg
125614,125693,1,10.0,1594141800,Found Wanting,Joyce Lamb,2004,Five Star (ME),http://images.amazon.com/images/P/1594141800.01.THUMBZZZ.jpg
125617,125696,1,10.0,0399150390,A Murder of Justice,Robert Andrews,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399150390.01.THUMBZZZ.jpg
125621,125700,1,10.0,0373712189,No Ordinary Summer : Pilgrim Cove (Superromance),Linda Barrett,2004,Harlequin,http://images.amazon.com/images/P/0373712189.01.THUMBZZZ.jpg
125624,125703,1,10.0,0425196933,Absolute Instinct,Robert W. Walker,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425196933.01.THUMBZZZ.jpg
125626,125705,1,10.0,0060291702,"Abarat: Days of Magic, Nights of War (Abarat)",Clive Barker,2004,Joanna Cotler,http://images.amazon.com/images/P/0060291702.01.THUMBZZZ.jpg
125627,125706,1,10.0,0451212851,Early Eight (Working Man's Mystery),L. T. Fawkes,2004,Signet Book,http://images.amazon.com/images/P/0451212851.01.THUMBZZZ.jpg
125628,125707,1,10.0,1594142246,"Trouble In The Forest: A Cold Summer Night, Book 1 (Trouble in the Forest)",TRYSTAM KITH,2004,Five Star (ME),http://images.amazon.com/images/P/1594142246.01.THUMBZZZ.jpg
125631,125710,1,10.0,0425197492,Goddess of Spring (Goddess Summoning Series),P. C. Cast,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425197492.01.THUMBZZZ.jpg
125632,125711,1,10.0,0764227300,No Dark Valley,Jamie Langston Turner,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764227300.01.THUMBZZZ.jpg
125646,125725,1,10.0,0373750358,The Last Time We Kissed (American Romance),Ann Roth,2004,Harlequin,http://images.amazon.com/images/P/0373750358.01.THUMBZZZ.jpg
125647,125726,1,10.0,0517596180,Kafka Was the Rage: A Greenwich Village Memoir,Anatole Broyard,1993,Random House Inc,http://images.amazon.com/images/P/0517596180.01.THUMBZZZ.jpg
125651,125730,1,10.0,0060564490,Going Buck Wild,Nina Foxx,2004,Avon Trade,http://images.amazon.com/images/P/0060564490.01.THUMBZZZ.jpg
125654,125733,2,10.0,0786867132,Backstabber: A Hitchcock Sewell Mystery,Tim Cockey,2004,Hyperion,http://images.amazon.com/images/P/0786867132.01.THUMBZZZ.jpg
125655,125734,1,10.0,0312332459,Tonight I Said Goodbye (Lincoln Perry),Michael Koryta,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/0312332459.01.THUMBZZZ.jpg
125657,125736,1,10.0,0312326505,"Counting to Infinity (Jake Diamond, 3)",J. L. Abramo,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/0312326505.01.THUMBZZZ.jpg
125658,125737,1,10.0,0892968125,Scandal Takes A Holiday,Lindsey Davis,2004,Mysterious Press,http://images.amazon.com/images/P/0892968125.01.THUMBZZZ.jpg
125659,125738,1,10.0,188028474X,"Death Duties (Lapierre, Janet. Port Silva Mysteries.)",Janet Lapierre,2004,John Daniel &amp; Company Books,http://images.amazon.com/images/P/188028474X.01.THUMBZZZ.jpg
125660,125739,1,10.0,1880284685,Tropic of Murder: A Nick Hoffman Mystery (Nick Hoffman Mystery),Lev Raphael,2004,John Daniel &amp; Company Books,http://images.amazon.com/images/P/1880284685.01.THUMBZZZ.jpg
125661,125740,1,10.0,1594142203,Donna Rose and the Slug War (Five Star First Edition Mystery Series),Norma Tadlock Johnson,2004,Five Star (ME),http://images.amazon.com/images/P/1594142203.01.THUMBZZZ.jpg
125662,125741,1,10.0,031231874X,A Meeting of Minds : A Superintendent Mike Yeadings Mystery,Clare Curzon,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/031231874X.01.THUMBZZZ.jpg
125665,125744,1,10.0,0312987307,All The Man I Need,Tamara Sneed,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312987307.01.THUMBZZZ.jpg
125668,125747,1,10.0,1590581172,The Castlemaine Murders: A Phryne Fisher Mystery (Phryne Fisher Mystery),Kerry Greenwood,2004,Poisoned Pen Press,http://images.amazon.com/images/P/1590581172.01.THUMBZZZ.jpg
125707,125786,1,10.0,0786015802,The Manor,Scott Nicholson,2004,Pinnacle Books,http://images.amazon.com/images/P/0786015802.01.THUMBZZZ.jpg
125711,125790,1,10.0,0974768022,Vampire Dawn,Philip Henry,2004,KHP Publisher,http://images.amazon.com/images/P/0974768022.01.THUMBZZZ.jpg
125713,125792,1,10.0,0892967757,A Mourning in Autumn,Harker Moore,2004,Mysterious Press,http://images.amazon.com/images/P/0892967757.01.THUMBZZZ.jpg
125714,125793,1,10.0,1932815082,All Keyed Up,Mary Stella,2004,Medallion Press,http://images.amazon.com/images/P/1932815082.01.THUMBZZZ.jpg
125724,125803,1,10.0,0764226479,A Certain Truth: The Trials of Kit Shannon (Trials of Kit Shannon),James Scott Bell,2004,Bethany House Publishers,http://images.amazon.com/images/P/0764226479.01.THUMBZZZ.jpg
125725,125804,1,10.0,0060594233,Dark Places,Jon Evans,2004,Perennial Dark Alley,http://images.amazon.com/images/P/0060594233.01.THUMBZZZ.jpg
125728,125807,1,10.0,0743452887,"Hoax : A Novel (Tanenbaum, Robert)",Robert K. Tanenbaum,2004,Atria,http://images.amazon.com/images/P/0743452887.01.THUMBZZZ.jpg
125730,125809,1,10.0,0345462831,Rift,RICHARD COX,2004,Ballantine Books,http://images.amazon.com/images/P/0345462831.01.THUMBZZZ.jpg
125733,125812,1,10.0,0399152121,The Confession,Sheldon Siegel,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399152121.01.THUMBZZZ.jpg
125736,125815,1,10.0,0312324561,Blackthorn Winter,Sarah Challis,2004,Thomas Dunne Books,http://images.amazon.com/images/P/0312324561.01.THUMBZZZ.jpg
125738,125817,1,10.0,1594140677,Ellery Queen Presents Great Mystery Novellas (Five Star First Edition Mystery Series),Ellery Queen,2004,Five Star (ME),http://images.amazon.com/images/P/1594140677.01.THUMBZZZ.jpg
125742,125821,1,10.0,0316935492,Heart of the Hunter : A Novel,Deon Meyer,2004,"Little, Brown",http://images.amazon.com/images/P/0316935492.01.THUMBZZZ.jpg
125743,125822,1,10.0,0312874820,"Twilight Rising, Serpent's Dream",Diana Marcellas,2004,Tor Books,http://images.amazon.com/images/P/0312874820.01.THUMBZZZ.jpg
125744,125823,1,10.0,0399152237,Love in All the Wrong Places,Frank Devlin,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399152237.01.THUMBZZZ.jpg
125751,125830,1,10.0,0756402182,A Flame in Hali (Clingfire Trilogy),Marion Zimmer Bradley,2004,Daw Books,http://images.amazon.com/images/P/0756402182.01.THUMBZZZ.jpg
125754,125833,1,10.0,0373791461,Virtually Perfect (Blaze),Samantha Hunter,2004,Harlequin,http://images.amazon.com/images/P/0373791461.01.THUMBZZZ.jpg
125755,125834,1,10.0,037369184X,Every Step You Take... (Temptation),Liz Jarrett,2004,Harlequin,http://images.amazon.com/images/P/037369184X.01.THUMBZZZ.jpg
125758,125837,1,10.0,0345440676,"The Charnel Prince (The Kingdoms of Thorn and Bone, Book 2)",GREG KEYES,2004,Del Rey,http://images.amazon.com/images/P/0345440676.01.THUMBZZZ.jpg
125759,125838,1,10.0,0312319495,The Counterfeit Crank : An Elizabethan Theater Mystery Featuring Nicholas Bracewell,Edward Marston,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/0312319495.01.THUMBZZZ.jpg
125785,125864,1,10.0,044101187X,Raven's Shadow,Patricia Briggs,2004,Ace Books,http://images.amazon.com/images/P/044101187X.01.THUMBZZZ.jpg
125791,125870,1,10.0,0399151788, Dark Justice,Jack Higgins,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399151788.01.THUMBZZZ.jpg
125796,125875,1,10.0,159080340X,Only You,Deborah Grace-Staley,2004,Echelon Press,http://images.amazon.com/images/P/159080340X.01.THUMBZZZ.jpg
125797,125876,1,10.0,0765301253,Dragon and Soldier : The Second Dragonback Adventure (Dragonback),Timothy Zahn,2004,Starscape,http://images.amazon.com/images/P/0765301253.01.THUMBZZZ.jpg
125801,125880,1,10.0,0765308126,The Firebird's Vengeance : A Novel of Isavalta,Sarah Zettel,2004,Tor Books,http://images.amazon.com/images/P/0765308126.01.THUMBZZZ.jpg
125815,125894,1,10.0,0316735922,Deception : A Novel,Denise Mina,2004,"Little, Brown",http://images.amazon.com/images/P/0316735922.01.THUMBZZZ.jpg
125817,125896,1,10.0,0553109642,Dead Water,Barbara Hambly,2004,Bantam,http://images.amazon.com/images/P/0553109642.01.THUMBZZZ.jpg
125820,125899,1,10.0,1414300360,Impeachable Offense (End of State),Neesa Hart,2004,Tyndale House Publishers,http://images.amazon.com/images/P/1414300360.01.THUMBZZZ.jpg
125825,125904,1,10.0,0743483219,Deficiency,Andrew Neiderman,2004,Pocket Star,http://images.amazon.com/images/P/0743483219.01.THUMBZZZ.jpg
125826,125905,1,10.0,031231471X,Alone at Night,KJ Erickson,2004,St. Martin's Minotaur,http://images.amazon.com/images/P/031231471X.01.THUMBZZZ.jpg
125830,125909,1,10.0,0425197514,A Play of Isaac,Margaret Frazer,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425197514.01.THUMBZZZ.jpg
125831,125910,1,10.0,0399151737,The Watchmen,John Altman,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399151737.01.THUMBZZZ.jpg
125834,125913,1,10.0,0966269691,The Amen Trail: The Continuing Fun-Filled Story of Letty and Eulis as They Make Their Way to Colorado,Sharon Sala,2004,Loveland Press,http://images.amazon.com/images/P/0966269691.01.THUMBZZZ.jpg
125835,125914,1,10.0,0373750315,Verdict: Daddy : Fatherhood (American Romance),Charlotte Douglas,2004,Harlequin,http://images.amazon.com/images/P/0373750315.01.THUMBZZZ.jpg
125836,125915,1,10.0,1932815066,The Jewel and the Sword,Marjorie Jones,2004,Medallion Press,http://images.amazon.com/images/P/1932815066.01.THUMBZZZ.jpg
125843,125922,1,10.0,0967303567,Kaseybelle: The Tiniest Fairy in the Kingdom,Sandra Chastain,2004,BelleBooks,http://images.amazon.com/images/P/0967303567.01.THUMBZZZ.jpg
